tpa = 404;tpv=470;;;;;;;;;
;;;;;;;;;;
dP = -23;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
date;gain (18h);isTp;gain sl(40);isTp;isSl;gain heure (18h);isTp;gain heure SL (18h)(40);isTp;isSl
24/05/06;-35,185457;0;-35,185457;0;0;-35,185457;0;-35,185457;0;0
25/05/06;39,496782;0;39,496782;0;0;39,496782;0;39,496782;0;0
26/05/06;-144,906323;0;-120;0;1;-144,906323;0;-120;0;1
27/05/06;0;0;0;0;0;0;0;0;0;0
28/05/06;0;0;0;0;0;0;0;0;0;0
29/05/06;-13,125273;0;-13,125273;0;0;-13,125273;0;-13,125273;0;0
30/05/06;65,664672;0;65,664672;0;0;65,664672;0;65,664672;0;0
31/05/06;-43,846828;0;-43,846828;0;0;-43,846828;0;-43,846828;0;0
01/06/06;-56,925996;0;-56,925996;0;0;-56,925996;0;-56,925996;0;0
02/06/06;43,655413;0;43,655413;0;0;43,655413;0;43,655413;0;0
03/06/06;0;0;0;0;0;0;0;0;0;0
04/06/06;0;0;0;0;0;0;0;0;0;0
05/06/06;-87,260035;0;-87,260035;0;0;-87,260035;0;-87,260035;0;0
06/06/06;-26,124819;0;-26,124819;0;0;-26,124819;0;-26,124819;0;0
07/06/06;-8,709537;0;-8,709537;0;0;-8,709537;0;-8,709537;0;0
08/06/06;111,892175;1;111,892175;1;0;111,892175;1;111,892175;1;0
09/06/06;17,497813;0;17,497813;0;0;17,497813;0;17,497813;0;0
10/06/06;0;0;0;0;0;0;0;0;0;0
11/06/06;0;0;0;0;0;0;0;0;0;0
12/06/06;112,672043;1;112,672043;1;0;112,672043;1;112,672043;1;0
13/06/06;-17,561832;0;-17,561832;0;0;-17,561832;0;-17,561832;0;0
14/06/06;21,936239;0;21,936239;0;0;21,936239;0;21,936239;0;0
15/06/06;39,479456;0;39,479456;0;0;39,479456;0;39,479456;0;0
16/06/06;-21,971583;0;-21,971583;0;0;-21,971583;0;-21,971583;0;0
17/06/06;0;0;0;0;0;0;0;0;0;0
18/06/06;0;0;0;0;0;0;0;0;0;0
19/06/06;75,606743;1;75,606743;1;0;75,606743;1;75,606743;1;0
20/06/06;-30,769231;0;-30,769231;0;0;-30,769231;0;-30,769231;0;0
21/06/06;-100,891943;0;-100,891943;0;0;-100,891943;0;-100,891943;0;0
22/06/06;-74,333188;0;-74,333188;0;0;-74,333188;0;-74,333188;0;0
23/06/06;8,717129;0;8,717129;0;0;8,717129;0;8,717129;0;0
24/06/06;0;0;0;0;0;0;0;0;0;0
25/06/06;0;0;0;0;0;0;0;0;0;0
26/06/06;-91,51656;0;-91,51656;0;0;-91,51656;0;-91,51656;0;0
27/06/06;47,729245;0;47,729245;0;0;47,729245;0;47,729245;0;0
28/06/06;30,395137;0;30,395137;0;0;30,395137;0;30,395137;0;0
29/06/06;-73,838135;0;-73,838135;0;0;-73,838135;0;-73,838135;0;0
30/06/06;78,386875;1;78,386875;1;0;78,386875;1;78,386875;1;0
31/6/2006;0;0;0;0;0;0;0;0;0;0
01/07/06;0;0;0;0;0;0;0;0;0;0
02/07/06;0;0;0;0;0;0;0;0;0;0
03/07/06;-112,635379;0;-120;0;1;-112,635379;0;-120;0;1
04/07/06;82,00259;0;82,00259;0;0;82,00259;0;82,00259;0;0
05/07/06;-25,959042;0;-25,959042;0;0;-25,959042;0;-25,959042;0;0
06/07/06;-21,616948;0;-21,616948;0;0;-21,616948;0;-21,616948;0;0
07/07/06;117,293785;1;117,293785;1;0;117,293785;1;117,293785;1;0
08/07/06;0;0;0;0;0;0;0;0;0;0
09/07/06;0;0;0;0;0;0;0;0;0;0
10/07/06;17,343547;0;17,343547;0;0;17,343547;0;17,343547;0;0
11/07/06;-39,0625;0;-39,0625;0;0;-39,0625;0;-39,0625;0;0
12/07/06;-39,039907;0;-39,039907;0;0;-39,039907;0;-39,039907;0;0
13/07/06;99,761009;1;99,761009;1;0;99,761009;1;99,761009;1;0
14/07/06;21,764364;0;21,764364;0;0;21,764364;0;21,764364;0;0
15/07/06;0;0;0;0;0;0;0;0;0;0
16/07/06;0;0;0;0;0;0;0;0;0;0
17/07/06;-30,545455;0;-30,545455;0;0;-30,545455;0;-30,545455;0;0
18/07/06;103,010357;1;103,010357;1;0;103,010357;1;103,010357;1;0
19/07/06;30,683811;0;30,683811;0;0;30,683811;0;30,683811;0;0
20/07/06;-4,390458;0;-4,390458;0;0;-4,390458;0;-4,390458;0;0
21/07/06;26,338894;0;26,338894;0;0;26,338894;0;26,338894;0;0
22/07/06;0;0;0;0;0;0;0;0;0;0
23/07/06;0;0;0;0;0;0;0;0;0;0
24/07/06;-35,175143;0;-35,175143;0;0;-35,175143;0;-35,175143;0;0
25/07/06;17,54386;0;17,54386;0;0;17,54386;0;17,54386;0;0
26/07/06;-26,346604;0;-26,346604;0;0;-26,346604;0;-26,346604;0;0
27/07/06;67,453434;1;67,453434;1;0;67,453434;1;67,453434;1;0
28/07/06;-43,936731;0;-43,936731;0;0;-43,936731;0;-43,936731;0;0
29/07/06;0;0;0;0;0;0;0;0;0;0
30/07/06;0;0;0;0;0;0;0;0;0;0
31/07/06;52,577771;0;52,577771;0;0;52,577771;0;52,577771;0;0
01/08/06;-13,179089;0;-13,179089;0;0;-13,179089;0;-13,179089;0;0
02/08/06;90,021202;1;90,021202;1;0;90,021202;1;90,021202;1;0
03/08/06;90,940889;1;90,940889;1;0;90,940889;1;90,940889;1;0
04/08/06;105,006154;1;105,006154;1;0;105,006154;1;105,006154;1;0
05/08/06;0;0;0;0;0;0;0;0;0;0
06/08/06;0;0;0;0;0;0;0;0;0;0
07/08/06;71,068996;0;71,068996;0;0;71,068996;0;71,068996;0;0
08/08/06;13,363029;0;13,363029;0;0;13,363029;0;13,363029;0;0
09/08/06;-98,068351;0;-120;0;1;-98,068351;0;-120;0;1
10/08/06;13,309672;0;13,309672;0;0;13,309672;0;13,309672;0;0
11/08/06;79,96446;0;79,96446;0;0;79,96446;0;79,96446;0;0
12/08/06;0;0;0;0;0;0;0;0;0;0
13/08/06;0;0;0;0;0;0;0;0;0;0
14/08/06;-13,359062;0;-13,359062;0;0;-13,359062;0;-13,359062;0;0
15/08/06;-53,428317;0;-53,428317;0;0;-53,428317;0;-53,428317;0;0
16/08/06;-66,587748;0;-66,587748;0;0;-66,587748;0;-66,587748;0;0
17/08/06;-57,522124;0;-57,522124;0;0;-57,522124;0;-57,522124;0;0
18/08/06;0;0;0;0;0;0;0;0;0;0
19/08/06;0;0;0;0;0;0;0;0;0;0
20/08/06;0;0;0;0;0;0;0;0;0;0
21/08/06;83,633115;1;83,633115;1;0;83,633115;1;83,633115;1;0
22/08/06;90,124687;1;90,124687;1;0;90,124687;1;90,124687;1;0
23/08/06;101,116112;1;101,116112;1;0;101,116112;1;101,116112;1;0
24/08/06;8,878366;0;8,878366;0;0;8,878366;0;8,878366;0;0
25/08/06;17,727877;0;17,727877;0;0;17,727877;0;17,727877;0;0
26/08/06;0;0;0;0;0;0;0;0;0;0
27/08/06;0;0;0;0;0;0;0;0;0;0
28/08/06;115,248227;0;115,248227;0;0;115,248227;0;115,248227;0;0
29/08/06;22,195916;0;22,195916;0;0;22,195916;0;22,195916;0;0
30/08/06;79,928952;0;79,928952;0;0;79,928952;0;79,928952;0;0
31/08/06;26,737968;0;26,737968;0;0;26,737968;0;26,737968;0;0
01/09/06;-44,583148;0;-44,583148;0;0;-44,583148;0;-44,583148;0;0
02/09/06;0;0;0;0;0;0;0;0;0;0
03/09/06;0;0;0;0;0;0;0;0;0;0
04/09/06;-35,576638;0;-35,576638;0;0;-35,576638;0;-35,576638;0;0
05/09/06;-75,533175;0;-75,533175;0;0;-75,533175;0;-75,533175;0;0
06/09/06;-128,527109;0;-120;0;1;-128,527109;0;-120;0;1
07/09/06;35,247467;0;35,247467;0;0;35,247467;0;35,247467;0;0
08/09/06;-8,835223;0;-8,835223;0;0;-8,835223;0;-8,835223;0;0
09/09/06;0;0;0;0;0;0;0;0;0;0
10/09/06;0;0;0;0;0;0;0;0;0;0
11/09/06;-83,835858;0;-83,835858;0;0;-83,835858;0;-83,835858;0;0
12/09/06;97,19336;1;97,19336;1;0;97,19336;1;97,19336;1;0
13/09/06;-17,725258;0;-17,725258;0;0;-17,725258;0;-17,725258;0;0
14/09/06;93,935607;1;93,935607;1;0;93,935607;1;93,935607;1;0
15/09/06;22,258495;0;22,258495;0;0;22,258495;0;22,258495;0;0
16/09/06;0;0;0;0;0;0;0;0;0;0
17/09/06;0;0;0;0;0;0;0;0;0;0
18/09/06;-71,269488;0;-71,269488;0;0;-71,269488;0;-71,269488;0;0
19/09/06;57,769219;0;57,769219;0;0;57,769219;0;57,769219;0;0
20/09/06;26,745914;0;26,745914;0;0;26,745914;0;26,745914;0;0
21/09/06;4,468275;0;4,468275;0;0;4,468275;0;4,468275;0;0
22/09/06;-26,765799;0;-26,765799;0;0;-26,765799;0;-26,765799;0;0
23/09/06;0;0;0;0;0;0;0;0;0;0
24/09/06;0;0;0;0;0;0;0;0;0;0
25/09/06;53,547523;0;53,547523;0;0;53,547523;0;53,547523;0;0
26/09/06;88,997717;1;88,997717;1;0;88,997717;1;88,997717;1;0
27/09/06;-156,763213;0;-120;0;1;-156,763213;0;-120;0;1
28/09/06;-66,577896;0;-66,577896;0;0;-66,577896;0;-66,577896;0;0
29/09/06;8,848252;0;8,848252;0;0;8,848252;0;8,848252;0;0
30/09/06;0;0;0;0;0;0;0;0;0;0
31/9/2006;0;0;0;0;0;0;0;0;0;0
01/10/06;0;0;0;0;0;0;0;0;0;0
02/10/06;44,313146;0;44,313146;0;0;44,313146;0;44,313146;0;0
03/10/06;48,838242;0;48,838242;0;0;48,838242;0;48,838242;0;0
04/10/06;57,777778;0;57,777778;0;0;57,777778;0;57,777778;0;0
05/10/06;-71,174377;0;-71,174377;0;0;-71,174377;0;-71,174377;0;0
06/10/06;108,674261;1;108,674261;1;0;108,674261;1;108,674261;1;0
07/10/06;0;0;0;0;0;0;0;0;0;0
08/10/06;0;0;0;0;0;0;0;0;0;0
09/10/06;-44,497182;0;-44,497182;0;0;-44,497182;0;-44,497182;0;0
10/10/06;-84,532107;0;-84,532107;0;0;-84,532107;0;-84,532107;0;0
11/10/06;44,319693;0;44,319693;0;0;44,319693;0;44,319693;0;0
12/10/06;-35,566094;0;-35,566094;0;0;-35,566094;0;-35,566094;0;0
13/10/06;48,881647;0;48,881647;0;0;48,881647;0;48,881647;0;0
14/10/06;0;0;0;0;0;0;0;0;0;0
15/10/06;0;0;0;0;0;0;0;0;0;0
16/10/06;88,640696;1;88,640696;1;0;88,640696;1;88,640696;1;0
17/10/06;82,733146;1;82,733146;1;0;82,733146;1;82,733146;1;0
18/10/06;4,473606;0;4,473606;0;0;4,473606;0;4,473606;0;0
19/10/06;-26,829632;0;-26,829632;0;0;-26,829632;0;-26,829632;0;0
20/10/06;89,947803;1;89,947803;1;0;89,947803;1;89,947803;1;0
21/10/06;0;0;0;0;0;0;0;0;0;0
22/10/06;0;0;0;0;0;0;0;0;0;0
23/10/06;-31,352643;0;-31,352643;0;0;-31,352643;0;-31,352643;0;0
24/10/06;-4,475608;0;-4,475608;0;0;-4,475608;0;-4,475608;0;0
25/10/06;-26,853648;0;-26,853648;0;0;-26,853648;0;-26,853648;0;0
26/10/06;35,708972;0;35,708972;0;0;35,708972;0;35,708972;0;0
27/10/06;4,469607;0;4,469607;0;0;4,469607;0;4,469607;0;0
28/10/06;0;0;0;0;0;0;0;0;0;0
29/10/06;0;0;0;0;0;0;0;0;0;0
30/10/06;65,143577;1;65,143577;1;0;65,143577;1;65,143577;1;0
31/10/06;-71,877808;0;-71,877808;0;0;-71,877808;0;-71,877808;0;0
01/11/06;-8,973975;0;-8,973975;0;0;-8,973975;0;-8,973975;0;0
02/11/06;-4,480956;0;-4,480956;0;0;-4,480956;0;-4,480956;0;0
03/11/06;22,411475;0;22,411475;0;0;22,411475;0;22,411475;0;0
04/11/06;0;0;0;0;0;0;0;0;0;0
05/11/06;0;0;0;0;0;0;0;0;0;0
06/11/06;-53,795577;0;-53,795577;0;0;-53,795577;0;-53,795577;0;0
07/11/06;-17,899761;0;-17,899761;0;0;-17,899761;0;-17,899761;0;0
08/11/06;-13,428827;0;-13,428827;0;0;-13,428827;0;-13,428827;0;0
09/11/06;-116,313749;0;-120;0;1;-116,313749;0;-120;0;1
10/11/06;80,968329;1;80,968329;1;0;80,968329;1;80,968329;1;0
11/11/06;0;0;0;0;0;0;0;0;0;0
12/11/06;0;0;0;0;0;0;0;0;0;0
13/11/06;-40,136762;0;-40,136762;0;0;-40,136762;0;-40,136762;0;0
14/11/06;-80,071174;0;-120;0;1;-80,071174;0;-120;0;1
15/11/06;-70,921986;0;-70,921986;0;0;-70,921986;0;-70,921986;0;0
16/11/06;79,493596;0;79,493596;0;0;79,493596;0;79,493596;0;0
17/11/06;30,973451;0;30,973451;0;0;30,973451;0;30,973451;0;0
18/11/06;0;0;0;0;0;0;0;0;0;0
19/11/06;0;0;0;0;0;0;0;0;0;0
20/11/06;70,859167;0;70,859167;0;0;70,859167;0;70,859167;0;0
21/11/06;13,31164;0;13,31164;0;0;13,31164;0;13,31164;0;0
22/11/06;13,315579;0;13,315579;0;0;13,315579;0;13,315579;0;0
23/11/06;4,435245;0;4,435245;0;0;4,435245;0;4,435245;0;0
24/11/06;-39,899512;0;-39,899512;0;0;-39,899512;0;-39,899512;0;0
25/11/06;0;0;0;0;0;0;0;0;0;0
26/11/06;0;0;0;0;0;0;0;0;0;0
27/11/06;17,701726;0;17,701726;0;0;17,701726;0;17,701726;0;0
28/11/06;31,037541;0;31,037541;0;0;31,037541;0;31,037541;0;0
29/11/06;80,522875;1;80,522875;1;0;80,522875;1;80,522875;1;0
30/11/06;71,07952;0;71,07952;0;0;71,07952;0;71,07952;0;0
31/11/2006;0;0;0;0;0;0;0;0;0;0
01/12/06;-4,458315;0;-4,458315;0;0;-4,458315;0;-4,458315;0;0
02/12/06;0;0;0;0;0;0;0;0;0;0
03/12/06;0;0;0;0;0;0;0;0;0;0
04/12/06;-26,74194;0;-26,74194;0;0;-26,74194;0;-26,74194;0;0
05/12/06;-40,053405;0;-40,053405;0;0;-40,053405;0;-40,053405;0;0
06/12/06;-8,87968;0;-8,87968;0;0;-8,87968;0;-8,87968;0;0
07/12/06;-48,780488;0;-48,780488;0;0;-48,780488;0;-48,780488;0;0
08/12/06;53,167922;0;53,167922;0;0;53,167922;0;53,167922;0;0
09/12/06;0;0;0;0;0;0;0;0;0;0
10/12/06;0;0;0;0;0;0;0;0;0;0
11/12/06;-35,518721;0;-35,518721;0;0;-35,518721;0;-35,518721;0;0
12/12/06;93,778705;1;93,778705;1;0;93,778705;1;93,778705;1;0
13/12/06;53,444181;0;53,444181;0;0;53,444181;0;53,444181;0;0
14/12/06;66,934404;0;66,934404;0;0;66,934404;0;66,934404;0;0
15/12/06;22,354694;0;22,354694;0;0;22,354694;0;22,354694;0;0
16/12/06;0;0;0;0;0;0;0;0;0;0
17/12/06;0;0;0;0;0;0;0;0;0;0
18/12/06;-107,494775;0;-107,494775;0;0;-107,494775;0;-107,494775;0;0
19/12/06;31,254651;0;31,254651;0;0;31,254651;0;31,254651;0;0
20/12/06;-8,943211;0;-8,943211;0;0;-8,943211;0;-8,943211;0;0
21/12/06;-26,81764;0;-26,81764;0;0;-26,81764;0;-26,81764;0;0
22/12/06;75,836431;0;75,836431;0;0;75,836431;0;75,836431;0;0
23/12/06;0;0;0;0;0;0;0;0;0;0
24/12/06;0;0;0;0;0;0;0;0;0;0
25/12/06;0;0;0;0;0;0;0;0;0;0
26/12/06;-44,756079;0;-44,756079;0;0;-44,756079;0;-44,756079;0;0
27/12/06;4,469607;0;4,469607;0;0;4,469607;0;4,469607;0;0
28/12/06;17,878427;0;17,878427;0;0;17,878427;0;17,878427;0;0
29/12/06;-143,134039;0;-120;0;1;-143,134039;0;-120;0;1
30/12/06;0;0;0;0;0;0;0;0;0;0
31/12/06;0;0;0;0;0;0;0;0;0;0
01/01/07;0;0;0;0;0;0;0;0;0;0
02/01/07;22,261799;0;22,261799;0;0;22,261799;0;22,261799;0;0
03/01/07;-93,541203;0;-120;0;1;-93,541203;0;-120;0;1
04/01/07;65,435844;1;65,435844;1;0;65,435844;1;65,435844;1;0
05/01/07;22,238695;0;22,238695;0;0;22,238695;0;22,238695;0;0
06/01/07;0;0;0;0;0;0;0;0;0;0
07/01/07;0;0;0;0;0;0;0;0;0;0
08/01/07;75,712589;0;75,712589;0;0;75,712589;0;75,712589;0;0
09/01/07;40,23845;0;40,23845;0;0;40,23845;0;40,23845;0;0
10/01/07;13,436847;0;13,436847;0;0;13,436847;0;13,436847;0;0
11/01/07;97,955046;1;97,955046;1;0;97,955046;1;97,955046;1;0
12/01/07;-122,116689;0;-120;0;1;-122,116689;0;-120;0;1
13/01/07;0;0;0;0;0;0;0;0;0;0
14/01/07;0;0;0;0;0;0;0;0;0;0
15/01/07;59,090909;0;59,090909;0;0;59,090909;0;59,090909;0;0
16/01/07;9,101942;0;9,101942;0;0;9,101942;0;9,101942;0;0
17/01/07;-50,167224;0;-50,167224;0;0;-50,167224;0;-50,167224;0;0
18/01/07;-4,570384;0;-4,570384;0;0;-4,570384;0;-4,570384;0;0
19/01/07;41,070885;0;41,070885;0;0;41,070885;0;41,070885;0;0
20/01/07;0;0;0;0;0;0;0;0;0;0
21/01/07;0;0;0;0;0;0;0;0;0;0
22/01/07;93,537283;1;93,537283;1;0;93,537283;1;93,537283;1;0
23/01/07;-73,304826;0;-73,304826;0;0;-73,304826;0;-73,304826;0;0
24/01/07;22,747953;0;22,747953;0;0;22,747953;0;22,747953;0;0
25/01/07;27,293404;0;27,293404;0;0;27,293404;0;27,293404;0;0
26/01/07;-59,297552;0;-59,297552;0;0;-59,297552;0;-59,297552;0;0
27/01/07;0;0;0;0;0;0;0;0;0;0
28/01/07;0;0;0;0;0;0;0;0;0;0
29/01/07;-72,782411;0;-72,782411;0;0;-72,782411;0;-72,782411;0;0
30/01/07;-45,495905;0;-45,495905;0;0;-45,495905;0;-45,495905;0;0
31/01/07;-58,939096;0;-120;0;1;-58,939096;0;-120;0;1
01/02/07;63,348416;0;63,348416;0;0;63,348416;0;63,348416;0;0
02/02/07;113,554651;1;113,554651;1;0;113,554651;1;113,554651;1;0
03/02/07;0;0;0;0;0;0;0;0;0;0
04/02/07;0;0;0;0;0;0;0;0;0;0
05/02/07;-40,964952;0;-40,964952;0;0;-40,964952;0;-40,964952;0;0
06/02/07;13,657056;0;13,657056;0;0;13,657056;0;13,657056;0;0
07/02/07;-100,166945;0;-100,166945;0;0;-100,166945;0;-100,166945;0;0
08/02/07;-213,345438;0;-120;0;1;-213,345438;0;-120;0;1
09/02/07;4,4991;0;4,4991;0;0;4,4991;0;4,4991;0;0
10/02/07;0;0;0;0;0;0;0;0;0;0
11/02/07;0;0;0;0;0;0;0;0;0;0
12/02/07;80,910998;0;80,910998;0;0;80,910998;0;80,910998;0;0
13/02/07;-166,616632;0;-120;0;1;-166,616632;0;-120;0;1
14/02/07;62,649165;0;62,649165;0;0;62,649165;0;62,649165;0;0
15/02/07;-197,456993;0;-120;0;1;-197,456993;0;-120;0;1
16/02/07;-17,817372;0;-17,817372;0;0;-17,817372;0;-17,817372;0;0
17/02/07;0;0;0;0;0;0;0;0;0;0
18/02/07;0;0;0;0;0;0;0;0;0;0
19/02/07;-40,089087;0;-40,089087;0;0;-40,089087;0;-40,089087;0;0
20/02/07;80,106809;0;80,106809;0;0;80,106809;0;80,106809;0;0
21/02/07;0;0;0;0;0;0;0;0;0;0
22/02/07;44,6163;0;44,6163;0;0;44,6163;0;44,6163;0;0
23/02/07;0;0;0;0;0;0;0;0;0;0
24/02/07;0;0;0;0;0;0;0;0;0;0
25/02/07;0;0;0;0;0;0;0;0;0;0
26/02/07;8,944544;0;8,944544;0;0;8,944544;0;8,944544;0;0
27/02/07;-84,808808;0;-84,808808;0;0;-84,808808;0;-84,808808;0;0
28/02/07;-8,898117;0;-8,898117;0;0;-8,898117;0;-8,898117;0;0
29/2/2007;0;0;0;0;0;0;0;0;0;0
30/2/2007;0;0;0;0;0;0;0;0;0;0
31/2/2007;0;0;0;0;0;0;0;0;0;0
01/03/07;93,699529;1;93,699529;1;0;93,699529;1;93,699529;1;0
02/03/07;-164,688427;0;-120;0;1;-164,688427;0;-120;0;1
03/03/07;0;0;0;0;0;0;0;0;0;0
04/03/07;0;0;0;0;0;0;0;0;0;0
05/03/07;119,939572;1;119,939572;1;0;119,939572;1;119,939572;1;0
06/03/07;17,628911;0;17,628911;0;0;17,628911;0;17,628911;0;0
07/03/07;-39,711722;0;-39,711722;0;0;-39,711722;0;-39,711722;0;0
08/03/07;35,221603;0;35,221603;0;0;35,221603;0;35,221603;0;0
09/03/07;119,45628;1;119,45628;1;0;119,45628;1;119,45628;1;0
10/03/07;0;0;0;0;0;0;0;0;0;0
11/03/07;0;0;0;0;0;0;0;0;0;0
12/03/07;107,093431;1;107,093431;1;0;107,093431;1;107,093431;1;0
13/03/07;-39,525692;0;-39,525692;0;0;-39,525692;0;-39,525692;0;0
14/03/07;132,225134;1;132,225134;1;0;132,225134;1;132,225134;1;0
15/03/07;4,387889;0;4,387889;0;0;4,387889;0;4,387889;0;0
16/03/07;-4,376368;0;-4,376368;0;0;-4,376368;0;-4,376368;0;0
17/03/07;0;0;0;0;0;0;0;0;0;0
18/03/07;0;0;0;0;0;0;0;0;0;0
19/03/07;43,79562;0;43,79562;0;0;43,79562;0;43,79562;0;0
20/03/07;105,125182;1;105,125182;1;0;105,125182;1;105,125182;1;0
21/03/07;106,281665;1;106,281665;1;0;106,281665;1;106,281665;1;0
22/03/07;39,705882;0;39,705882;0;0;39,705882;0;39,705882;0;0
23/03/07;35,366932;0;35,366932;0;0;35,366932;0;35,366932;0;0
24/03/07;0;0;0;0;0;0;0;0;0;0
25/03/07;0;0;0;0;0;0;0;0;0;0
26/03/07;-44,345898;0;-44,345898;0;0;-44,345898;0;-44,345898;0;0
27/03/07;-79,693034;0;-79,693034;0;0;-79,693034;0;-79,693034;0;0
28/03/07;0;0;0;0;0;0;0;0;0;0
29/03/07;70,714589;1;70,714589;1;0;70,714589;1;70,714589;1;0
30/03/07;13,237241;0;13,237241;0;0;13,237241;0;13,237241;0;0
31/03/07;0;0;0;0;0;0;0;0;0;0
01/04/07;0;0;0;0;0;0;0;0;0;0
02/04/07;-66,401062;0;-66,401062;0;0;-66,401062;0;-66,401062;0;0
03/04/07;-22,209061;0;-22,209061;0;0;-22,209061;0;-22,209061;0;0
04/04/07;-44,391832;0;-44,391832;0;0;-44,391832;0;-44,391832;0;0
05/04/07;-212,86031;0;-120;0;1;-212,86031;0;-120;0;1
06/04/07;30,841533;0;30,841533;0;0;30,841533;0;30,841533;0;0
07/04/07;0;0;0;0;0;0;0;0;0;0
08/04/07;0;0;0;0;0;0;0;0;0;0
09/04/07;-70,588235;0;-70,588235;0;0;-70,588235;0;-70,588235;0;0
10/04/07;8,801526;0;8,801526;0;0;8,801526;0;8,801526;0;0
11/04/07;48,651039;0;48,651039;0;0;48,651039;0;48,651039;0;0
12/04/07;-52,863436;0;-52,863436;0;0;-52,863436;0;-52,863436;0;0
13/04/07;-35,237116;0;-35,237116;0;0;-35,237116;0;-35,237116;0;0
14/04/07;0;0;0;0;0;0;0;0;0;0
15/04/07;0;0;0;0;0;0;0;0;0;0
16/04/07;52,785924;0;52,785924;0;0;52,785924;0;52,785924;0;0
17/04/07;91,735424;1;91,735424;1;0;91,735424;1;91,735424;1;0
18/04/07;-31,019202;0;-31,019202;0;0;-31,019202;0;-31,019202;0;0
19/04/07;-48,629531;0;-48,629531;0;0;-48,629531;0;-48,629531;0;0
20/04/07;61,764706;0;61,764706;0;0;61,764706;0;61,764706;0;0
21/04/07;0;0;0;0;0;0;0;0;0;0
22/04/07;0;0;0;0;0;0;0;0;0;0
23/04/07;44,143614;0;44,143614;0;0;44,143614;0;44,143614;0;0
24/04/07;-30,90053;0;-30,90053;0;0;-30,90053;0;-30,90053;0;0
25/04/07;-13,2178;0;-13,2178;0;0;-13,2178;0;-13,2178;0;0
26/04/07;-105,773468;0;-120;0;1;-105,773468;0;-120;0;1
27/04/07;87,850675;1;87,850675;1;0;87,850675;1;87,850675;1;0
28/04/07;0;0;0;0;0;0;0;0;0;0
29/04/07;0;0;0;0;0;0;0;0;0;0
30/04/07;-39,577836;0;-39,577836;0;0;-39,577836;0;-39,577836;0;0
31/4/2007;0;0;0;0;0;0;0;0;0;0
01/05/07;65,972731;0;65,972731;0;0;65,972731;0;65,972731;0;0
02/05/07;-74,834923;0;-74,834923;0;0;-74,834923;0;-74,834923;0;0
03/05/07;48,259725;0;48,259725;0;0;48,259725;0;48,259725;0;0
04/05/07;48,316252;0;48,316252;0;0;48,316252;0;48,316252;0;0
05/05/07;0;0;0;0;0;0;0;0;0;0
06/05/07;0;0;0;0;0;0;0;0;0;0
07/05/07;-52,809154;0;-52,809154;0;0;-52,809154;0;-52,809154;0;0
08/05/07;76,989417;1;76,989417;1;0;76,989417;1;76,989417;1;0
09/05/07;84,220524;1;84,220524;1;0;84,220524;1;84,220524;1;0
10/05/07;-101,575151;0;-120;0;1;-101,575151;0;-120;0;1
11/05/07;-17,600469;0;-17,600469;0;0;-17,600469;0;-17,600469;0;0
12/05/07;0;0;0;0;0;0;0;0;0;0
13/05/07;0;0;0;0;0;0;0;0;0;0
14/05/07;-79,132474;0;-79,132474;0;0;-79,132474;0;-79,132474;0;0
15/05/07;-35,077463;0;-35,077463;0;0;-35,077463;0;-35,077463;0;0
16/05/07;61,295972;0;61,295972;0;0;61,295972;0;61,295972;0;0
17/05/07;65,703022;0;65,703022;0;0;65,703022;0;65,703022;0;0
18/05/07;-30,728709;0;-30,728709;0;0;-30,728709;0;-30,728709;0;0
19/05/07;0;0;0;0;0;0;0;0;0;0
20/05/07;0;0;0;0;0;0;0;0;0;0
21/05/07;61,331776;0;61,331776;0;0;61,331776;0;61,331776;0;0
22/05/07;79,062958;0;79,062958;0;0;79,062958;0;79,062958;0;0
23/05/07;110,626538;1;110,626538;1;0;110,626538;1;110,626538;1;0
24/05/07;-8,863939;0;-8,863939;0;0;-8,863939;0;-8,863939;0;0
25/05/07;-84,294587;0;-84,294587;0;0;-84,294587;0;-84,294587;0;0
26/05/07;0;0;0;0;0;0;0;0;0;0
27/05/07;0;0;0;0;0;0;0;0;0;0
28/05/07;-13,268465;0;-13,268465;0;0;-13,268465;0;-13,268465;0;0
29/05/07;-123,930363;0;-120;0;1;-123,930363;0;-120;0;1
30/05/07;-13,245033;0;-13,245033;0;0;-13,245033;0;-13,245033;0;0
31/05/07;56,681267;1;56,681267;1;0;56,681267;1;56,681267;1;0
01/06/07;59,296719;1;59,296719;1;0;59,296719;1;59,296719;1;0
02/06/07;0;0;0;0;0;0;0;0;0;0
03/06/07;0;0;0;0;0;0;0;0;0;0
04/06/07;35,39301;0;35,39301;0;0;35,39301;0;35,39301;0;0
05/06/07;-26,556506;0;-26,556506;0;0;-26,556506;0;-26,556506;0;0
06/06/07;44,202151;0;44,202151;0;0;44,202151;0;44,202151;0;0
07/06/07;-97,402597;0;-97,402597;0;0;-97,402597;0;-97,402597;0;0
08/06/07;-4,415011;0;-4,415011;0;0;-4,415011;0;-4,415011;0;0
09/06/07;0;0;0;0;0;0;0;0;0;0
10/06/07;0;0;0;0;0;0;0;0;0;0
11/06/07;8,837826;0;8,837826;0;0;8,837826;0;8,837826;0;0
12/06/07;-75,365746;0;-75,365746;0;0;-75,365746;0;-75,365746;0;0
13/06/07;-4,449718;0;-4,449718;0;0;-4,449718;0;-4,449718;0;0
